MACRO_NAME,FILE_LOCATION,LINE_NUMBERADC_H_INCLUDED,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/mc_sw/source/BSW/EB/swp_ar4x_tv2/modules/em_adc/tresos/eclipse/plugins/adc/include/Adc.h,26
WAIT_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,251
FTS_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,253
DIO_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,255
SCHM_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,257
SPI_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,259
WDG_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,261
GPT_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,263
FLS_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,265
ICU_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,267
CAN_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,269
PWM_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,273
ADC_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,275
IOHWAB_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,277
IOHWAB_MANAGER_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,279
CANTRCV_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,281
CANSM_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,283
PDUR_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,285
CANIFTRCV_IO_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,287
IPDUM_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,289
NM_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,291
CANTP_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,293
CANNM_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,295
CANTRCV_IO_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,297
CANTRCV_8_IO_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,299
CANTSYN_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,301
COM_RTE_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,303
COMXF_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,305
WDGM_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,307
WDGIF_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,309
BCFILTER_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,311
OSINTEGRATION_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,313
OSINTEGRATION_8_C0_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,315
SWP_RTUPINTOGGLE_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,317
FLSIF_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,319
NVM_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,321
FEE_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,323
NVMEMSCH_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,325
MEMIF_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,327
CRC_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,329
TIMERSHAL_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,331
ECUC_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,333
MPM_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,335
BSWMMGTEXAMPLE_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,337
SWP_CANTEST_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,339
ATOMICS_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,341
CSM_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,343
CRYIF_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,345
CRYPTO_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,347
RSTMON_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,349
SCRC_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,351
IOHWAB_TLE75XXX_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,353
Test_Client_IO_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,355
STS_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,357
EBSTUBS_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,359
SBC_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,361
MPU_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,363
FEE_8_FA_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,365
PERFCALC_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,367
REGMON_CODE_FAST,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,369
BASE_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,374
DET_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,386
HWERRHDL_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,388
MCU_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,392
MCU_FAST_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,394
PORT_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,398
RAMINIT_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,400
RTE_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,402
STARTUP_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,404
SYSTEMTIME_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,406
WAIT_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,408
FTS_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,410
DIO_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,412
SCHM_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,414
SPI_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,416
WDG_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,418
GPT_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,420
FLS_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,422
ICU_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,424
CAN_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,426
PWM_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,430
ADC_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,432
IOHWAB_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,434
IOHWAB_MANAGER_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,436
CANTRCV_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,438
CANIFTRCV_IO_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,444
NM_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,448
CANTRCV_IO_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,454
CANTRCV_8_IO_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,456
CANTSYN_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,458
COM_RTE_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,460
COMXF_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,462
WDGM_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,464
WDGIF_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,466
BCFILTER_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,468
OSINTEGRATION_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,470
OSINTEGRATION_8_C0_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,472
SWP_RTUPINTOGGLE_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,474
FLSIF_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,476
NVM_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,478
FEE_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,480
NVMEMSCH_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,482
MEMIF_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,484
CRC_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,486
TIMERSHAL_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,488
ECUC_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,490
MPM_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,492
BSWMMGTEXAMPLE_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,494
SWP_CANTEST_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,496
ATOMICS_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,498
CRYIF_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,502
CRYPTO_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,504
RSTMON_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,506
SCRC_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,508
IOHWAB_TLE75XXX_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,510
Test_Client_IO_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,512
STS_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,514
EBSTUBS_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,516
SBC_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,518
MPU_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,520
FEE_8_FA_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,522
PERFCALC_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,524
REGMON_VAR_NOINIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,526
BASE_VAR_POWER_ON_INIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,531
BSWM_VAR_POWER_ON_INIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,533
COM_VAR_POWER_ON_INIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,535
COMM_VAR_POWER_ON_INIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,537
DCM_VAR_POWER_ON_INIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,539
DEM_VAR_POWER_ON_INIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,541
DET_VAR_POWER_ON_INIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,543
HWERRHDL_VAR_POWER_ON_INIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,545
ECUM_VAR_POWER_ON_INIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,547
MCU_VAR_POWER_ON_INIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,549
MCU_FAST_VAR_POWER_ON_INIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,551
OS_VAR_POWER_ON_INIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,553
PORT_VAR_POWER_ON_INIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,555
RAMINIT_VAR_POWER_ON_INIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,557
RTE_VAR_POWER_ON_INIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,559
STARTUP_VAR_POWER_ON_INIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,561
SYSTEMTIME_VAR_POWER_ON_INIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,563
WAIT_VAR_POWER_ON_INIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,565
FTS_VAR_POWER_ON_INIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,567
DIO_VAR_POWER_ON_INIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,569
SCHM_VAR_POWER_ON_INIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,571
SPI_VAR_POWER_ON_INIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,573
WDG_VAR_POWER_ON_INIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,575
GPT_VAR_POWER_ON_INIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,577
FLS_VAR_POWER_ON_INIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,579
ICU_VAR_POWER_ON_INIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,581
CAN_VAR_POWER_ON_INIT,D:/TOY_XXXX_23_GW/TOY_XXXX_23_GW_SW/product_environment/Variant_HV/out/bs_4M_startupkit/gen/Compiler_Cfg.h,583
